CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720175,CT720175,41133,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Marchfield Cold Storage - Telford,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",03-Jul-2026,02-Aug-2026,29-Jun-2026,03-Jul-2026,02-Aug-2026,14-Aug-2026,,,,,,,,,,NG100332,03-Sep-2026,Marcus Oyelaran,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,12159.58,-related-,NG100332,1602,Origin Drayage to Port,628.21
720175,CT720175,41133,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Marchfield Cold Storage - Telford,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",03-Jul-2026,02-Aug-2026,29-Jun-2026,03-Jul-2026,02-Aug-2026,14-Aug-2026,,,,,,,,,,NG100332,18-Aug-2026,Marcus Oyelaran,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,12159.58,-related-,NG100332,1638,DAP Delivery Charges,3090.20
720175,CT720175,41133,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Marchfield Cold Storage - Telford,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",03-Jul-2026,02-Aug-2026,29-Jun-2026,03-Jul-2026,02-Aug-2026,14-Aug-2026,,,,,,,,,,NG100332,18-Aug-2026,Marcus Oyelaran,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,12159.58,-related-,NG100332,1505,Destination Terminal Handling,486.15
720175,CT720175,41133,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Marchfield Cold Storage - Telford,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",03-Jul-2026,02-Aug-2026,29-Jun-2026,03-Jul-2026,02-Aug-2026,14-Aug-2026,,,,,,,,,,NG100332,24-Aug-2026,Marcus Oyelaran,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,12159.58,-related-,NG100332,1620,Bill of Lading Fee,63.29
720176,CT720176,41134,Northgate Supply Co. (UK),CIF,Trucking-Domestic,Meridian Industrial Trading LLC - Can Tho,Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Sese Logistics - Barcelona,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",14-Dec-2025,16-Dec-2025,06-Dec-2025,14-Dec-2025,16-Dec-2025,21-Dec-2025,,,,,,4.286,1280.48,1280.48,4,NG100333,10-Jan-2026,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,1207.69,1618.31,NG100333,1401,Road Freight - Domestic,933.56
720176,CT720176,41134,Northgate Supply Co. (UK),CIF,Trucking-Domestic,Meridian Industrial Trading LLC - Can Tho,Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Sese Logistics - Barcelona,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",14-Dec-2025,16-Dec-2025,06-Dec-2025,14-Dec-2025,16-Dec-2025,21-Dec-2025,,,,,,,,,,NG100333,02-Jan-2026,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,1207.69,-related-,NG100333,1601,Origin Handling,142.77
720176,CT720176,41134,Northgate Supply Co. (UK),CIF,Trucking-Domestic,Meridian Industrial Trading LLC - Can Tho,Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Sese Logistics - Barcelona,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",14-Dec-2025,16-Dec-2025,06-Dec-2025,14-Dec-2025,16-Dec-2025,21-Dec-2025,,,,,,,,,,NG100333,07-Jan-2026,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,1207.69,-related-,NG100333,1503,Import Trucking,541.98
720177,CT720177,41135,Northgate Supply Co. (UK),FOB,OCEAN - FCL (AW),"Yuyao Guanghe Injection Mouldings Co., Ltd. - Yuyao",Northgate Supply Iberia S.L. - Valencia,China,Spain,"Ningbo, China","Valencia, Spain",DHL Supply Chain (Iberia) S.A.U. c/o - Zaragoza,"Ningbo, China",,"Valencia, Spain",21-Feb-2025,29-Mar-2025,17-Feb-2025,21-Feb-2025,29-Mar-2025,31-Mar-2025,,0,0,2,0,73.558,19570.23,19570.23,48,NG100334,08-Apr-2025,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,8284.17,11100.79,NG100334,1301,Ocean Freight FCL,7440.51
720177,CT720177,41135,Northgate Supply Co. (UK),FOB,OCEAN - FCL (AW),"Yuyao Guanghe Injection Mouldings Co., Ltd. - Yuyao",Northgate Supply Iberia S.L. - Valencia,China,Spain,"Ningbo, China","Valencia, Spain",DHL Supply Chain (Iberia) S.A.U. c/o - Zaragoza,"Ningbo, China",,"Valencia, Spain",21-Feb-2025,29-Mar-2025,17-Feb-2025,21-Feb-2025,29-Mar-2025,31-Mar-2025,,0,0,2,0,,,,,NG100334,03-Apr-2025,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,8284.17,-related-,NG100334,1638,DAP Charges - 40' HC,3091.43
720177,CT720177,41135,Northgate Supply Co. (UK),FOB,OCEAN - FCL (AW),"Yuyao Guanghe Injection Mouldings Co., Ltd. - Yuyao",Northgate Supply Iberia S.L. - Valencia,China,Spain,"Ningbo, China","Valencia, Spain",DHL Supply Chain (Iberia) S.A.U. c/o - Zaragoza,"Ningbo, China",,"Valencia, Spain",21-Feb-2025,29-Mar-2025,17-Feb-2025,21-Feb-2025,29-Mar-2025,31-Mar-2025,,,,,,,,,,NG100334,02-Apr-2025,Tomas Halvorsen,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,8284.17,-related-,NG100334,1217,Import VAT Outlay,568.85
720178,10134,41136,Northgate Supply Co. (UK),FOB,OCEAN - FCL (AW),"Cixi Hongsheng Fasteners Co., Ltd. - Cixi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",28-Apr-2026,13-Jun-2026,24-Apr-2026,28-Apr-2026,13-Jun-2026,18-Jun-2026,,0,0,3,0,44.098,14567.66,14567.66,38,NG100335,27-Jun-2026,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,USD,13533.45,13533.45,NG100335,1301,Ocean Freight FCL,13533.45
720179,10134,41136,Northgate Supply Co. (UK),FOB,OCEAN - FCL (AW),"Cixi Hongsheng Fasteners Co., Ltd. - Cixi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",28-Apr-2026,13-Jun-2026,24-Apr-2026,28-Apr-2026,13-Jun-2026,18-Jun-2026,,0,0,3,0,42.938,14184.31,14184.31,37,NG100335,25-Jun-2026,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,USD,6581.91,6581.91,NG100335,1638,DAP Delivery Charges,6581.91
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,6.157,1561.18,1561.18,5,NG100336,2025-07-01,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,2196.01,NG100336,1401,Road Freight - Domestic,921.69
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,,,,,NG100336,2025-06-25,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,-related-,NG100336,1601,Origin Handling,147.52
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,,,,,NG100336,2025-06-18,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,-related-,NG100336,1503,Import Trucking - 40'hc,647.13
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,,,,,NG100336,2025-06-18,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,-related-,NG100336,1411,Destination DAP charges,321.31
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,,,,,NG100336,2025-07-04,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,-related-,NG100336,1620,Bill of Lading Fee,65.59
720180,CT720180,41137,Northgate Supply Co. (UK),DAP,Trucking-Domestic,"Long An Phuoc Thanh Wire Assemblies Co., Ltd. - Long An",Northgate Supply Iberia S.L. - Valencia,Vietnam,Spain,"Ho Chi Minh City, Vietnam","Valencia, Spain",Grupo Raminatrans - Valencia,"Ho Chi Minh City, Vietnam",,"Valencia, Spain",2025-06-04,2025-06-11,2025-05-27,2025-06-04,2025-06-11,2025-06-15,,,,,,,,,,NG100336,2025-07-02,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,2014.69,-related-,NG100336,1600,Outlay Fee 2.5 %,92.77
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,0,0,2,0,31.813,7489.41,7489.41,29,NG100337,06-Dec-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,10334.61,NG100337,1301,Oceanfreight - FCL & Services,8816.60
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,0,0,2,0,,,,,NG100337,28-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,-related-,NG100337,1632,EXW Terminal Handling (THC),559.97
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,30-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,-related-,NG100337,1634,EXW Seal Fee,79.28
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,26-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,-related-,NG100337,1636,EXW Customs Export Declaration,198.94
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,23-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,-related-,NG100337,1602,Origin Drayage to Port,584.99
720181,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,23-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,7712.40,-related-,NG100337,1600,Outlay Fee 2.5 %,94.83
720182,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,0,0,2,0,31.813,7489.41,7489.41,29,NG100337,23-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,5145.84,6895.42,NG100337,1631,EXW Collection,2055.78
720182,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,0,0,2,0,,,,,NG100337,27-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,5145.84,-related-,NG100337,1633,EXW VGM Filing,81.20
720182,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,27-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,5145.84,-related-,NG100337,1635,EXW Export Documentation,125.65
720182,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,24-Nov-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,5145.84,-related-,NG100337,1637,EXW Origin Service Fee,239.27
720182,10136,41138,Northgate Supply Co. (UK),EXW,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",Rhenus Warehousing Solutions - Duisburg,"Ningbo, China",,"Hamburg, Germany",02-Oct-2025,12-Nov-2025,26-Sep-2025,02-Oct-2025,12-Nov-2025,21-Nov-2025,,,,,,,,,,NG100337,02-Dec-2025,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,5145.84,-related-,NG100337,1638,Destination DAP Charges + Delivery,4393.52
720183,CT720183,41139,Northgate Supply Co. (UK),DDP,Trucking-Cross Border,"Shaoxing Fenghua Textile Hardware Co., Ltd. - Shaoxing",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",BLG Logistics G.m.b.H. - Bremen ,"Ningbo, China",,"Hamburg, Germany",2025-03-17,2025-03-25,2025-03-13,2025-03-17,2025-03-25,2025-03-28,,,,,,41.027,14011.66,14011.66,27,NG100338,2025-04-06,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,2628.37,3522.02,NG100338,1401,Road Freight - Domestic,1595.73
720183,CT720183,41139,Northgate Supply Co. (UK),DDP,Trucking-Cross Border,"Shaoxing Fenghua Textile Hardware Co., Ltd. - Shaoxing",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",BLG Logistics G.m.b.H. - Bremen ,"Ningbo, China",,"Hamburg, Germany",2025-03-17,2025-03-25,2025-03-13,2025-03-17,2025-03-25,2025-03-28,,,,,,,,,,NG100338,2025-03-31,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,2628.37,-related-,NG100338,1601,Origin Handling,148.25
720183,CT720183,41139,Northgate Supply Co. (UK),DDP,Trucking-Cross Border,"Shaoxing Fenghua Textile Hardware Co., Ltd. - Shaoxing",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",BLG Logistics G.m.b.H. - Bremen ,"Ningbo, China",,"Hamburg, Germany",2025-03-17,2025-03-25,2025-03-13,2025-03-17,2025-03-25,2025-03-28,,,,,,,,,,NG100338,2025-04-09,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,2628.37,-related-,NG100338,1503,Import Trucking - 40'hc,1619.82
720183,CT720183,41139,Northgate Supply Co. (UK),DDP,Trucking-Cross Border,"Shaoxing Fenghua Textile Hardware Co., Ltd. - Shaoxing",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",BLG Logistics G.m.b.H. - Bremen ,"Ningbo, China",,"Hamburg, Germany",2025-03-17,2025-03-25,2025-03-13,2025-03-17,2025-03-25,2025-03-28,,,,,,,,,,NG100338,2025-03-30,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,2628.37,-related-,NG100338,1620,Bill of Lading Fee,62.70
720183,CT720183,41139,Northgate Supply Co. (UK),DDP,Trucking-Cross Border,"Shaoxing Fenghua Textile Hardware Co., Ltd. - Shaoxing",Northgate Supply Co. Deutschland GmbH - Bremen,China,Germany,"Ningbo, China","Hamburg, Germany",BLG Logistics G.m.b.H. - Bremen ,"Ningbo, China",,"Hamburg, Germany",2025-03-17,2025-03-25,2025-03-13,2025-03-17,2025-03-25,2025-03-28,,,,,,,,,,NG100338,2025-04-09,Priya Raghunathan,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,2628.37,-related-,NG100338,1600,Outlay Fee,95.52
720184,CT720184,41140,Northgate Supply Co. (UK),DDP,AIR,"Tay Ninh Duc Thanh Castings Co., Ltd. - Tay Ninh",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",2026-02-08,2026-02-11,2026-01-30,2026-02-08,2026-02-11,2026-02-21,,,,,,12.356,4383.47,4383.47,11,NG100339,2026-03-12,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,10790.87,14459.77,NG100339,1101,Airfreight,13499.73
720184,CT720184,41140,Northgate Supply Co. (UK),DDP,AIR,"Tay Ninh Duc Thanh Castings Co., Ltd. - Tay Ninh",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",2026-02-08,2026-02-11,2026-01-30,2026-02-08,2026-02-11,2026-02-21,,,,,,,,,,NG100339,2026-03-06,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,10790.87,-related-,NG100339,1601,Origin Handling,151.77
720184,CT720184,41140,Northgate Supply Co. (UK),DDP,AIR,"Tay Ninh Duc Thanh Castings Co., Ltd. - Tay Ninh",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",2026-02-08,2026-02-11,2026-01-30,2026-02-08,2026-02-11,2026-02-21,,,,,,,,,,NG100339,2026-03-09,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,10790.87,-related-,NG100339,1503,Import Trucking,746.00
720184,CT720184,41140,Northgate Supply Co. (UK),DDP,AIR,"Tay Ninh Duc Thanh Castings Co., Ltd. - Tay Ninh",Northgate Supply Co. Ltd. (UK) - Manchester,Vietnam,United Kingdom,"Ho Chi Minh City, Vietnam","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ho Chi Minh City, Vietnam",,"Felixstowe, United Kingdom",2026-02-08,2026-02-11,2026-01-30,2026-02-08,2026-02-11,2026-02-21,,,,,,,,,,NG100339,2026-03-04,Dilan Kaya,Northgate Supply Co. Ltd. (UK) - Manchester,open,GBP,10790.87,-related-,NG100339,1620,Bill of Lading Fee,62.27
720185,10139,41141,Northgate Supply Co. (UK),DAP,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Ltd. (UK) - Manchester,China,United Kingdom,"Ningbo, China","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ningbo, China",,"Felixstowe, United Kingdom",31-Oct-2025,14-Dec-2025,26-Oct-2025,31-Oct-2025,14-Dec-2025,17-Dec-2025,,0,0,1,0,2.608,916.25,916.25,2,NG100340,23-Dec-2025,Anneke Visser,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,3820.42,4164.26,NG100340,1301,Oceanfreight - FCL & Services,3912.30
720185,10139,41141,Northgate Supply Co. (UK),DAP,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Ltd. (UK) - Manchester,China,United Kingdom,"Ningbo, China","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ningbo, China",,"Felixstowe, United Kingdom",31-Oct-2025,14-Dec-2025,26-Oct-2025,31-Oct-2025,14-Dec-2025,17-Dec-2025,,0,0,1,0,,,,,NG100340,26-Dec-2025,Anneke Visser,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,3820.42,-related-,NG100340,1505,Destination Terminal Handling,251.96
720186,10139,41141,Northgate Supply Co. (UK),DAP,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Ltd. (UK) - Manchester,China,United Kingdom,"Ningbo, China","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ningbo, China",,"Felixstowe, United Kingdom",31-Oct-2025,14-Dec-2025,26-Oct-2025,31-Oct-2025,14-Dec-2025,17-Dec-2025,,0,0,1,0,2.609,916.24,916.24,2,NG100340,27-Dec-2025,Anneke Visser,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,188.25,205.19,NG100340,1601,Origin Handling,140.29
720186,10139,41141,Northgate Supply Co. (UK),DAP,OCEAN - FCL (AW),"Wuxi Changrong Bearing Works Co., Ltd. - Wuxi",Northgate Supply Co. Ltd. (UK) - Manchester,China,United Kingdom,"Ningbo, China","Felixstowe, United Kingdom",Bleckmann UK Ltd - Corby,"Ningbo, China",,"Felixstowe, United Kingdom",31-Oct-2025,14-Dec-2025,26-Oct-2025,31-Oct-2025,14-Dec-2025,17-Dec-2025,,0,0,1,0,,,,,NG100340,27-Dec-2025,Anneke Visser,Northgate Supply Co. Ltd. (UK) - Manchester,open,EUR,188.25,-related-,NG100340,1620,Bill of Lading Fee,64.90
